343733.08296854 4722529.41880329
349056.467524436 4712012.64038195
320912.546416072 4709561.68863223
355326.603187829 4717147.66557618
310889.583382763 4738777.73079743
325193.870622454 4662084.21517611
325713.26582993 4664110.87645912
325734.385867215 4664190.76013186
325777.683663506 4664360.39583551
325907.233564316 4664850.94530087
325994.296030702 4665236.35823634
326012.157356266 4665317.94336974
327235.135771533 4672592.86007164
329387.54663763 4674008.39015778
329779.256815453 4674787.75940603
331855.141065638 4676597.86720463
352245.306968547 4703574.32455282
352257.630810392 4704100.86732719
350348.372594503 4710488.80435228
348050.653122064 4713148.29500008
346326.998426108 4718874.37825835
358843.220802752 4650413.08751563
358825.063379694 4651133.28385445
358774.476708717 4651227.06292565
358752.656867803 4652736.74210129
359044.907048583 4655729.73090784
359198.207245674 4656014.27432686
359582.192592287 4656487.94011576
360158.081198456 4657439.69209419
359174.368075643 4662517.04985755
360391.900626161 4668320.77594338
361941.21771648 4674040.81865202
361830.021710898 4674384.29810552
364891.199391808 4681857.85606234
341954.74714723 4662669.45306029
332423.817655291 4666374.98458587
331482.45044735 4666120.32113804
329101.980629158 4667587.49659627
404238.342823219 4687570.33855969
404137.973882041 4688326.89600591
403842.072829863 4688639.54929528
402932.894099539 4689012.8583834
404691.425659742 4689438.93220601
404814.117585927 4689418.63030485
359322.313744179 4653078.23541905
361146.354205008 4653657.38001103
361844.296052001 4653576.6079839
363550.475227657 4653528.10355305
324471.948125416 4729709.74979332
337446.924355456 4723261.70437326
339227.120750191 4722711.49534493
343658.416832447 4722586.67162648
344935.663797462 4721681.15335012
409765.675528113 4691313.95272833
363523.89239264 4670688.17054424
313856.078544935 4699908.97220336
314150.032897751 4700255.78164052
320461.529822679 4709104.92705718
321103.866331469 4709831.48083315
358111.843049434 4710823.56115253
361120.77806029 4711252.87021238
340339.499941616 4666020.10403301
328133.425492704 4663751.44364916
312968.976765822 4699806.63637417
403305.012803409 4692890.36566192
402426.248443782 4692089.13689041
400185.311130094 4691972.21432384
395650.089799581 4691561.05606869
391527.83104908 4690616.95678957
358279.475666617 4690451.51901599
354261.287364079 4692778.26815724
346850.66277386 4695540.07313449
345574.114121116 4694848.87609011
344773.893190167 4693922.65035613
343131.706171399 4691926.05461391
340199.695830157 4686091.22855551
339957.858168294 4685926.71498122
338899.213446484 4685193.66886862
338760.76421575 4685148.28700735
338628.057270916 4685193.64391857
338399.870702748 4685191.56673155
329849.411431044 4684887.8022636
329756.106618701 4686132.5089301
428967.457731091 4603431.95782221
388021.683365509 4565868.9103023
446447.042717133 4614967.53572182
389428.76539332 4582149.26086003
413339.226638412 4600398.63969871
392236.07529466 4576150.22903004
443765.463362188 4608745.39578628
439221.740800982 4620364.02085183
455729.15177577 4613020.39654534
385735.473890991 4574625.1026125
456045.049416251 4613092.29527905
424296.148636864 4603473.56324597
450554.7389624 4612125.81014167
437925.71614263 4606678.62569189
429632.969860454 4593438.54771623
426726.20474034 4601595.10428712
437653.144298976 4623319.87261309
428893.656797272 4603621.11509651
414549.593904412 4601431.87416159
411968.196556539 4582527.97637383
430272.22783572 4612084.04070666
438107.092278619 4593457.53830872
430856.608400189 4609995.30906355
394709.126691429 4567824.48261172
440841.118712812 4597778.79166624
422721.899251295 4587587.52245214
422669.575958433 4603484.13454256
389192.240299437 4593246.14417703
392328.257280819 4580502.64628305
455449.032886205 4612603.39524682
458142.270882733 4611091.49516526
438976.044502499 4610426.34588969
425511.554221327 4587180.64005089
401713.989214642 4582784.64267416
400648.991377557 4581876.52859234
404033.345772128 4593528.48932755
445956.890916057 4606829.59394708
417478.426471544 4606728.72275393
456135.078262766 4613215.81423319
430129.925711442 4591711.71708531
427985.198279353 4605905.24512892
444523.562398944 4609358.14806806
433379.333958351 4594614.86371725
444759.572953304 4605068.67754768
427339.53083165 4586282.57403461
432237.460366485 4599348.99851451
438627.188501094 4591618.11370523
429434.691257322 4588155.55960059
450574.623312547 4611326.89746391
433280.89276754 4594575.55750621
407462.621274181 4589406.66429719
399948.439269848 4580553.91785146
405858.041362412 4592581.35671898
386672.198463758 4581451.29989088
438998.511359374 4611920.40695628
438991.658706962 4611429.58706418
456047.045925618 4613202.94204625
402958.760083452 4601159.75040233
453753.537549646 4615020.92043477
407182.008768485 4590117.4784986
438980.252114537 4610617.23226262
437643.827552313 4622836.05963165
438945.400850517 4608917.37482039
447000.979309761 4595132.16317595
429523.083692276 4602167.43325394
450615.855932983 4611653.10390383
391511.500300518 4584710.38729035
456938.789462953 4612703.23836957
412675.867353707 4582812.36973776
444035.690836794 4609237.66332872
441217.760018477 4611278.90798551
386360.269776545 4581860.9670994
394588.250154735 4571396.3223401
395480.824535072 4570709.57544789
438966.576995624 4609937.23165691
450179.961683149 4606755.87448408
385552.68333411 4587865.0858538
395026.972176287 4583065.1409264
385628.25442268 4568873.21106159
480822.023378991 4614728.74484411
424814.32751256 4588001.98937655
423862.923738339 4590306.76185794
387570.400657908 4580269.73193347
416145.311119906 4570984.23669684
438996.655819472 4611829.00187111
443420.135715175 4608019.81329176
425986.508823357 4586889.13089858
445999.485833032 4607075.01362664
478068.311733762 4619536.84600161
428405.935611658 4594991.87941741
395761.768713402 4575748.89699975
480637.100100756 4614912.78607896
444447.843363924 4605128.98055315
397890.191607321 4568790.26342047
399499.452365995 4586752.19046137
475143.125565034 4609034.69142536
446550.898207806 4613800.93188614
383240.532858757 4582839.80559847
421336.636926226 4604149.13603781
431682.297327673 4605778.4890455
408413.099003162 4597567.2019772
437022.74562214 4612465.31516264
422214.011635332 4589485.56301459
419172.861984542 4586324.25082103
390304.612542646 4589897.79794557
439531.540817842 4613266.87635157
387986.128601048 4579722.39032242
434200.65627703 4609452.69512171
449269.363365256 4603004.60933009
421975.622451071 4596553.28332017
400745.448235313 4566576.91429488
396354.045965621 4587802.56404507
444313.168011504 4615959.00691129
394541.564880691 4588052.83605193
440029.333806831 4614908.81881632
384522.78230338 4576190.7076729
399812.309797205 4567153.26255383
439777.741549317 4613680.83439951
422255.689890618 4588692.78316026
426683.677045641 4586372.71449456
408960.315142867 4590494.22791021
438946.505148578 4608944.52808097
437643.656756674 4593945.74294337
416152.746691006 4570990.72207884
439010.979616797 4612437.33371717
438272.438626291 4608462.20538221
382364.39614618 4584560.86409363
441105.845103281 4592570.17480769
386189.721537665 4562955.06097011
477644.914715052 4610587.59252613
386596.434798492 4561996.88981254
412796.344926498 4568964.66413969
425400.908785814 4587446.17769777
427220.906272392 4586562.22819633
460550.345102967 4609209.54383258
477687.435600728 4612395.770478
425361.802633986 4593877.26740211
445665.803413875 4604317.06695777
414269.987623444 4601463.45148245
385064.70887986 4575113.95364273
398622.250143518 4579888.43870295
392251.206469403 4580618.85844721
416700.149904853 4571405.62749545
424573.408115183 4593296.25794976
382582.459794122 4591481.7157582
409142.450099611 4604772.12400005
415780.710433428 4604240.95705139
431877.452368573 4605377.4022504
439384.67076295 4619893.16706928
381808.617475777 4567279.29469096
432213.342046401 4604610.13120709
430983.679106021 4609556.79898846
454186.520096872 4611849.73589533
390668.843124933 4567036.67609984
476176.399565887 4612775.32181854
439770.887120162 4618149.22982172
430391.287237843 4613073.48448644
430454.958675445 4610259.30786777
438940.511267909 4608620.86891365
426416.085887645 4586565.23847076
478093.506217039 4616576.09172995
415410.454381465 4570339.39971242
457384.094666192 4611805.30935456
415820.312858311 4603787.74982241
423606.737044189 4586750.57981746
409422.334939212 4604650.36811916
455234.902108813 4613282.75806252
409658.616597261 4568433.62606024
424119.201494552 4604465.26719792
444581.6240255 4604604.26688731
470137.164971788 4607122.68476776
438757.23979589 4622034.70188654
430331.928908749 4612882.49822048
438747.676582986 4608447.52651858
437798.855570657 4622386.76786452
445615.533033704 4609005.72344109
439668.688237929 4613428.41713875
418487.307830148 4591113.34638364
423924.955280378 4589597.07453219
423953.895555324 4590037.04244093
406156.006545572 4598290.58937176
406076.796858347 4589131.15787519
424172.705170965 4603961.54043299
424062.433429962 4604762.02203865
423152.072861572 4608088.69843302
428363.074797687 4598158.77890567
429022.44751489 4603254.12045591
386741.053847106 4576711.69733034
384458.116159779 4576131.77031109
402961.359464452 4594334.63962703
403235.773597353 4594263.72605053
405385.820427883 4592707.10919197
406067.980234821 4592515.78053161
407271.116516904 4592535.29902432
415138.600830602 4583714.92613387
427261.646163114 4587059.19120921
425601.048501256 4587009.63094183
433816.093904037 4615265.43061849
389865.867936265 4578599.02707319
388471.923741718 4579084.12853732
388101.062518236 4579570.4790829
387267.909498972 4580668.01979465
386973.608923364 4581055.80919214
386909.217904409 4581139.93086578
384723.832207615 4582254.15446948
384445.0720905 4582335.66406556
396460.586983501 4587779.452763
396264.759463034 4587820.86454144
409707.002401941 4597415.2304206
426683.726295839 4589403.70331244
436059.391471575 4609493.74579712
435962.845848018 4610882.46173803
416376.84236975 4576890.66641786
415648.222798427 4581121.92201037
414300.72318109 4573663.83848891
390640.99372685 4580249.7900179
382036.839319361 4577527.43697777
395938.314163337 4584700.31188313
398687.926140961 4589167.57868699
398940.595781827 4591020.83993992
399384.145641918 4578925.73901476
398478.329512483 4579214.76825532
395864.946880876 4576357.92771818
432336.262573429 4590956.64830371
445266.609310024 4605072.45746646
445947.285787731 4606254.68574432
445980.414463063 4606332.65684532
445982.098481216 4606623.12661031
455630.939350586 4613168.13302639
416609.791585342 4589778.20246928
418660.068781606 4591041.63966989
406677.154720236 4599243.82283185
419808.146852583 4604834.66988283
434347.697134691 4609449.92126112
435493.986474 4609190.63041095
393831.790763595 4568473.26334135
392716.014996521 4577175.23112882
390750.952662235 4586037.06687973
389956.993825329 4586921.72688667
389718.366150411 4587645.30904067
390655.449671598 4590274.90508938
433056.750980051 4602235.42667976
433777.69042314 4602622.36416934
398047.045791773 4567747.46736265
393565.010516127 4571636.76405639
392502.774053044 4568386.05919846
422535.966656266 4587976.95827591
422265.391061544 4588885.60991592
421012.357960465 4593833.05741146
420817.259823273 4594008.87534631
417639.779033177 4599878.4315971
417261.050342757 4600162.78610782
415528.723183153 4600931.72640961
415025.37476413 4600852.60886596
412895.612531771 4601944.51922402
412142.240372886 4602071.81277738
410806.302722861 4602538.31143229
409309.120737345 4604543.73880635
408018.309866884 4606507.21491635
435291.244449578 4600234.76284256
437658.665015331 4603274.18680608
438618.333020669 4605147.91486327
438631.887852277 4606541.13277696
438942.426458295 4608722.6029493
438952.032451475 4609137.7995091
438982.350635351 4610722.53364742
438986.27647811 4611137.62370729
439000.212778406 4612022.12023888
439001.89879292 4612125.38916546
439277.817688917 4612973.6412444
439980.645400929 4615101.41197834
440136.825334573 4615768.33706502
439131.795009283 4620855.30576634
438851.995692757 4621248.71536092
438270.834702921 4622364.75928174
395651.047766605 4583361.58144963
395490.312295991 4583248.07105775
412434.619720052 4592987.38404326
414602.544451795 4597070.57464708
415122.33264827 4597778.69135674
388292.87675373 4594409.09575177
393964.050875802 4565796.79448143
394484.067856936 4565758.92272071
394678.973082034 4565790.56086847
394764.441482937 4565815.47267235
395418.142382801 4566047.07456561
395743.468395609 4566255.37661331
401494.629166228 4565946.33305193
389239.819755607 4565150.77326106
392133.512540551 4567384.35315788
395450.905695194 4566907.59631246
395615.661082606 4566760.74702249
398013.265751487 4567160.23948854
398895.844629311 4567532.44060444
398986.549520054 4567523.55024801
400694.541562418 4566684.96950541
409452.542550542 4568361.81769739
411297.716373515 4568750.71706579
411520.175332707 4568791.97739071
411593.109516426 4568801.97533814
413270.128205381 4569071.56742117
414550.499277939 4569818.7955354
424669.108626633 4581236.14228914
444969.482413341 4593685.62209271
445528.01446866 4593896.27938335
470666.308095448 4607938.3839364
476092.183780629 4612602.80592959
477280.801420104 4613649.81683861
477117.64552576 4614099.74232051
447360.659133554 4608256.87151517
451035.247955154 4609869.30400494
455614.298044092 4612855.90100886
463311.137718152 4619022.03685615
464245.88235998 4619332.33357704
442485.360831389 4605487.64155847
429896.513601799 4592542.28027013
429901.222105314 4593043.10349146
424942.338393557 4596259.48883576
422079.989828683 4599462.04830767
421885.75437746 4599446.88078869
417695.241080491 4599758.03531503
417663.294945762 4599840.56134658
413333.256374384 4603325.10895585
412481.29617007 4604115.02288147
411519.332292413 4604105.97687504
410258.570330439 4604343.49437499
409513.753519774 4604610.12186562
408298.51295173 4604956.76837375
408015.397635669 4605470.57813668
406379.852225241 4606217.80252959
406022.927934816 4606474.58190162
406204.583377047 4607127.0422717
423799.263152419 4598869.81538675
431689.044891311 4605677.06591896
431666.148497499 4606092.16292058
431653.498339324 4606312.98507274
431368.839900755 4607677.4002833
431310.873881703 4607768.45463388
430501.815805455 4613826.56826096
430361.030239015 4617153.81389555
450631.592951468 4600782.07057875
448954.610721125 4602610.32672796
458361.922721069 4610927.67211325
458277.825966433 4611001.502598
456833.168141103 4613192.30856283
422067.291041298 4600563.14836877
421055.985434214 4600699.84344309
420460.440016179 4600960.79140648
395778.551650485 4579226.4262035
467658.548222221 4605094.66555364
477359.164739136 4610311.15576359
477010.468163221 4614066.47546171
478676.69393924 4620329.40424112
398476.708238296 4623064.01856642
394679.716857057 4593566.08780202
421586.324115447 4629248.51253114
404027.620513472 4608921.93642878
405499.308202067 4663949.32292966
428188.864748526 4620618.47700513
407101.14137261 4644318.43421622
444353.97437197 4644990.51902898
395068.65911511 4598969.39904241
406912.640749735 4643572.17813205
406449.710428632 4608301.63901847
407424.099351682 4623179.3357478
415148.568656364 4625847.02790336
439431.194180706 4631695.74219766
394744.69774916 4593495.66771758
403606.932763992 4622769.90838338
358920.958099193 4648041.30132523
399085.329650243 4595209.90342345
413373.302458386 4676820.57640014
450767.473631567 4646064.02754991
380845.839372222 4647586.0205519
389235.417338226 4642321.24581813
437636.016018886 4623282.69968152
393945.005032949 4623232.08844973
424405.81128348 4651029.0223677
437999.65003791 4632918.93225605
405368.060350437 4679793.06279934
391146.399378514 4597373.74155477
403194.209445026 4611160.72363945
420417.039149818 4637385.47015562
406226.227387173 4616148.61814036
366543.395876087 4607565.30315529
405482.447507337 4680215.54693914
397882.627088842 4628197.57290223
394431.478918798 4675136.35729778
409533.899810258 4624150.49896267
374961.754681138 4652099.55716197
444737.468472269 4651301.20153487
401659.127206321 4658655.77067216
370162.114410469 4652758.19224511
439575.511815992 4646735.15993517
421975.943876086 4629292.11050017
396330.763558725 4614745.76862912
437747.219259691 4636833.34686054
436557.199972453 4655358.54679267
435301.212705088 4642288.95629949
413756.629451998 4626703.81841005
439335.244668983 4637213.54359894
397029.097064498 4606080.73334457
440150.130726312 4651234.51748269
393315.442002327 4605661.71961279
399338.75036582 4626582.90436639
382377.838141533 4646361.45181073
365566.884093108 4609036.04102482
392940.925681734 4622209.75043084
397132.148262677 4629186.07206105
387431.036231498 4642930.02273861
407375.824519561 4623329.25898782
388922.317472984 4624308.79718996
376333.071050065 4593290.03252326
399425.346444071 4624535.43447612
393720.693917773 4635036.5101354
440156.824369693 4651853.97961012
436445.886108785 4654973.44993281
429715.060413515 4642592.7974629
393883.955205851 4635776.88791076
400170.060036673 4617931.20440347
394387.540762291 4632987.49887815
410239.39199208 4627912.67169395
433980.558197498 4647838.00705257
435779.823399103 4660418.14350795
419528.383506463 4628298.43003645
395339.54625335 4592654.09115721
395712.552667633 4590703.34978933
437649.58082949 4622809.87446351
408008.273134129 4626747.99702344
397461.682582841 4620783.14856282
396576.938382807 4623584.77194594
414878.818106462 4625724.10705724
415007.113368315 4677317.07626627
389210.656577023 4603657.67195534
405945.611169896 4659423.91755501
385893.934634184 4621510.91101721
406605.891103178 4625325.46580593
399354.597827625 4624816.79224863
396828.069358359 4620614.93174259
374137.729250411 4652502.7284228
410383.63490768 4627662.3968798
371009.355955356 4626024.96708537
375072.895445407 4652079.91728995
399038.933875836 4616736.14657889
393353.311261602 4598596.05574534
394786.7612473 4620756.21820796
398555.050097736 4623063.96095107
398087.648302433 4604050.45253246
397046.124086081 4620595.82973737
393419.859488992 4594680.29427131
375166.13460949 4645265.41601318
399070.395222514 4623041.23877285
420940.964141905 4629005.85261988
405764.660363066 4610714.19806144
397475.076738121 4634031.42872428
419330.507077145 4628257.53186888
386104.449655001 4602121.09624794
437535.130711002 4641355.56052865
405562.643784352 4663790.6220315
399574.833075589 4595222.48854061
369396.235008195 4609228.65976603
438979.106722367 4631897.82394412
399283.7179274 4602935.50310696
437046.954852148 4648075.82337767
374746.682088712 4652479.0917938
406320.427152116 4624877.21787505
414597.295253324 4631647.42083573
381765.536324999 4605200.54583128
407109.763304639 4652743.19647212
428715.737396985 4642644.82391718
419918.29817712 4628547.20158165
374071.253613153 4609459.86133883
391276.976157987 4605811.65650346
394031.891541364 4633614.03178034
428101.921947715 4620714.38044357
405292.030566706 4653140.01149137
407505.113252776 4625945.46894001
399549.976351822 4623009.49491405
403609.408092103 4616973.93163863
398621.820010339 4595307.46946788
399651.095622069 4624096.07164404
386957.199631999 4604369.6726433
426795.241490942 4645415.46933444
426917.331163507 4645558.94259249
385774.120858731 4602367.42275437
387159.366110535 4605026.15250348
381932.896995834 4646638.09945197
418631.627763393 4636551.56467995
411738.597355962 4624664.72837922
409718.168665463 4626969.13340168
406765.830959233 4636244.4361966
411693.570090167 4676923.21552154
425300.728683485 4628338.63887415
417405.347101996 4627885.49596353
405470.395550414 4680705.64073373
371021.133351506 4609203.67204455
437264.983738688 4624802.26563753
405999.840080886 4612667.68095681
418182.039850664 4628107.21759357
358754.294226987 4647279.96552357
388291.168848038 4605008.84073396
401135.24304439 4625938.21549002
407634.024258612 4623269.09282461
375277.831813471 4646137.57918197
404575.619678338 4613984.33235516
399166.060951272 4595203.11694342
435060.705209419 4646960.51726633
399980.13668278 4622894.06917089
388175.649592618 4605025.9404821
405638.590252166 4667523.20272889
410574.509697303 4676822.89215951
436209.993463872 4643359.29018722
436184.010807041 4659332.9900899
435397.670598185 4642254.67657925
405729.495060699 4679167.88053702
396659.531725745 4598677.56135045
388638.843116774 4605909.20467957
406951.165074604 4642674.66139288
440012.171775259 4653282.38680144
407886.890716326 4646370.94221033
437272.35374728 4625979.59548391
407276.280408899 4640915.46840776
406069.248354918 4615684.4936009
393507.100753484 4638604.57493771
403220.724191865 4614953.64346552
398702.972167164 4594458.05522434
373442.910230385 4603014.42354961
406843.607037737 4643257.02850817
399335.45537425 4625021.77325482
388295.898803626 4603362.09983929
391425.249599705 4597448.73802152
396126.189195104 4631007.44626572
417819.742255695 4624404.3729553
366634.096983758 4607785.15753503
393598.695329305 4598636.26682048
394009.663770466 4598795.58090854
394583.509435649 4599037.1739926
398839.608745192 4595214.63363428
400753.507485322 4594505.84973556
398970.245584315 4599926.55063711
409606.939275755 4676819.36248082
414351.216654822 4633240.49543091
420653.472837834 4643551.68665635
443336.407469244 4635366.43921612
376193.391207846 4594091.79856623
401722.181051294 4636811.60709187
398705.8617236 4594742.64196268
396381.488434886 4590046.7328223
398342.971297844 4623051.26100733
392729.358681145 4621786.59180219
405374.602646445 4653173.66728136
406212.717896169 4625405.37181709
405287.55208841 4625553.16394093
369008.640496488 4627784.85400963
369156.733867916 4627520.77900305
369241.888169419 4627367.47810481
377815.68602916 4616478.98826495
377563.938675783 4615953.92756007
377089.797495339 4613581.31993441
377245.815368374 4613102.7325339
376794.042501702 4609745.71253264
377483.408102872 4608419.46888039
377767.226496188 4607523.12728964
378272.268025174 4606845.82913184
391944.76765459 4594881.84028624
391701.72804 4595160.46655146
390854.659557358 4599708.12668786
390127.043122144 4601492.51376795
441012.44482237 4645574.82986621
441090.074542455 4645628.14291437
405870.221922902 4609702.98717893
406072.825932154 4612730.5795274
405065.660933096 4618273.88530446
406756.314587676 4624610.1949471
406943.804063766 4625084.29064128
407313.594171911 4625642.48991809
408276.318991677 4627173.88331931
408511.632131984 4627618.47551251
408522.765381312 4627825.6338226
408449.281393418 4628602.86386581
407087.716283209 4632481.92851495
406786.233829344 4637502.13408776
406847.165755355 4643175.0014837
407242.608198211 4644444.51714188
407475.796529385 4644997.70015226
407450.185743286 4651741.28329388
406974.692287401 4656257.7331962
406978.229691021 4656646.7942361
406152.90789881 4659250.51918175
406015.702682947 4659360.92942333
405795.283271616 4659577.90717223
405497.216822366 4663942.4166811
406195.252349784 4665790.75316332
407412.064947215 4675718.47320846
407075.41491945 4677156.18880499
405415.736445627 4681199.19414634
404622.970690641 4621710.14281812
405630.613187471 4623006.53150851
405743.550533588 4623185.13547523
437645.700310016 4622827.52863684
437298.425304183 4624629.3346823
437303.323162642 4625405.17886357
437280.107443754 4625584.23192293
436927.139505842 4626449.09634263
436772.791423237 4626923.97524649
437017.816641091 4636934.78990793
437649.236583644 4639460.99536886
437624.237511507 4640245.80861486
436352.068846413 4643286.97310361
437046.427691299 4648042.03596509
437166.063154681 4648541.43211195
437309.880278942 4648782.71288497
437371.297057775 4648856.06450315
437694.127858361 4652033.55167427
437000.268658107 4653802.84944949
437076.869354044 4658203.22650792
388783.118524575 4602100.5578271
389701.194599946 4599958.15706947
371001.231177026 4621628.71656565
372538.563949266 4622066.46051212
374361.634947718 4621284.70718877
380502.471863672 4621295.81462344
385671.80514382 4621473.9641632
390536.82411141 4621146.86807541
391119.915847178 4621131.75273407
391745.514161353 4621201.59770164
391900.411801574 4621321.68189623
392078.397996922 4621418.27218034
392172.115511923 4621458.18212282
392372.199061395 4621524.02780745
392455.335592424 4621544.14799158
393160.688383364 4621430.84122593
393487.467701205 4621212.5427274
393567.072662409 4621155.51039014
394120.839396256 4620780.15418297
394302.172315764 4620705.8650106
395056.810583312 4620831.90166964
402852.268744942 4622175.43196361
404910.292823365 4623491.13648279
406595.185319865 4625308.65536301
407345.632774155 4625855.76796306
410956.012666089 4628048.82256245
411242.22516655 4628494.90154934
411618.800458879 4628801.49939699
415224.209111937 4632153.04003147
415631.523830003 4634028.38074548
415847.306441233 4634236.66145335
418375.09097659 4636298.81503444
421108.044019221 4637669.71500453
428364.942143604 4640907.78423197
432870.000073271 4642685.79534566
435379.371391497 4643016.88562898
435722.753211595 4643247.11853295
440991.491043609 4645000.12897104
441937.46777961 4642312.69829069
442352.685358286 4640788.95588134
447148.309763583 4638085.88660166
366411.405122974 4654032.10619715
366702.105322713 4653976.14732874
383953.801463247 4650535.51478264
384111.661746236 4650713.52718169
402809.274623422 4660003.48086175
377143.016971157 4595371.29402293
376952.786759216 4596927.12652589
380622.151856963 4599755.26273955
386256.591851539 4602033.81727074
389909.348471077 4607209.62203163
390092.843923179 4608122.7167762
393187.394686178 4612343.80395512
395940.38480497 4613963.20927579
398394.911302801 4617213.87438386
398870.537184543 4619094.7781055
439666.45925303 4651767.68077531
400252.974549659 4618004.24260721
374600.691587199 4644602.65055932
374871.257582629 4644906.49772121
374997.4041588 4645047.42471526
381019.333405906 4655038.78111613
403695.427986908 4607377.0168316
404858.254534741 4611964.31411415
404351.181847979 4614533.42773381
404178.059017116 4614666.05615635
403449.287391323 4616525.95368774
403532.12097992 4617673.30962422
404510.318154696 4620552.75304939
403483.096566022 4622084.10933365
401045.690775072 4622194.09729077
399362.264540306 4624732.89791751
399328.155064855 4625103.67265233
399284.503535603 4626653.15404866
399048.53820297 4626953.91997973
398475.030871591 4627491.09572024
397741.776608117 4628313.41444601
397588.979158825 4628449.51904806
396922.433998157 4629832.93706852
396465.077029605 4630622.98845777
395523.036257569 4632314.12288008
394701.079497452 4632719.54798241
393695.103417266 4636124.68423295
393051.646502437 4636609.18669313
393641.420791212 4638739.8508639
387596.75663588 4643007.9860028
386541.077808081 4643142.92477314
386132.179214017 4643144.46039582
381782.620766993 4646682.46415158
428310.053774795 4620483.104769
426282.017966375 4624348.67009886
426027.060671208 4624772.37952994
425986.55924641 4624849.03470734
425710.263093067 4625298.24154091
425777.082197173 4626236.53445787
425675.147142882 4627096.98604284
426117.015702408 4637864.69139891
416112.103024186 4653031.01974595
412417.599705447 4655443.05591422
428385.740055562 4644745.30366984
428293.203281347 4645472.56082448
423864.156004272 4640618.54698766
375425.999208878 4643848.77295599
374539.444628396 4654285.91956707
407992.207893898 4623363.11099027
411324.996525911 4624696.37446052
411827.280478146 4624673.93195548
416608.576471606 4627311.12812097
420364.353771669 4628709.25683344
421103.191559503 4629063.04249928
423460.899693283 4629439.70446315
429331.558766167 4629758.68046098
